Organization_id,VerantwoordelijkeTeam_id,Verantwoordelijke_id,Process_id,Processmodel_id,Procedure,BehandelendTeam_id,Behandelaar_id,Zaak_id,Zaaktype_id,When,Change,Is_heropend
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,aa5ec2a7-83c0-4e52-c886-08da9b1f3f31,318a7d5b-8e2a-482e-b90f-0dbd394805b4,,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,efe299df-1665-45a3-93fa-4c31cae11604,8b7a597a-f887-48e7-b615-9e0b1b3e5f53,2025-04-29 16:40:24.998,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,dc1ceebb-74b5-415c-f0ec-08d99944541a,d7c194a1-b75a-4aa2-9de3-83bbfe424a4d,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,a5286e66-cce7-40d3-8b9a-57ecb76fbd17,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-04-29 16:40:25.113,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,6134964b-43a9-486f-36a8-08d9f696e766,79b976d0-3a64-4602-8aba-c6792cbc0502,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,b1f55d9f-d74e-4067-b8a7-eac7aa38cad2,881d753a-5f37-4731-bd5d-ab270d407120,2025-04-29 16:40:25.114,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,f6eec2f6-7bee-4c78-84a1-08d9b4a70f07,d7c194a1-b75a-4aa2-9de3-83bbfe424a4d,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,25421da0-6a0b-49f2-90ad-1efe4d56dd29,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-04-29 16:40:25.114,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,b3f6cf02-7d04-44b0-5f2a-08dab1405b67,59fe7417-94af-4aa8-adbd-5aaa76c31e09,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,109c6ab0-ad77-4847-8927-82f7c41dfc07,9d28978b-0959-4921-8e89-c572945f5957,2025-04-29 16:40:25.141,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,0a9c6998-77ff-46d2-58ae-08dae500ef18,71197b3d-46b7-449d-ad28-b9ee8fee7cee,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,4d6ec7ae-3bcd-44b0-8a0b-08d8a195bcfe,5aac3375-31c2-4134-8cb1-12701b09f0e7,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-04-29 16:40:25.185,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,13877320-8d02-45fb-8b2e-08daa1e3b3d9,1fa8b73a-6669-4236-9b53-3bcd7ea92c8f,Uitgebreid,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,a28ee3c6-f64b-4dc2-b4b3-6c15171bf122,80dde6ae-ffc8-49c7-96dc-0cf2ffff4ef6,2025-04-29 16:40:25.224,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,1ecfc432-5614-4adb-d424-08da90c6dab8,1e5b420b-e626-4fa5-a7ec-9f480ee7f9f2,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,756d7394-683b-487e-85d6-fec05334889d,2f4dfe9b-f736-4442-90fc-3aa099fa8d0b,2025-04-29 16:40:25.236,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,fc3e6acc-c18f-4405-8088-08da52ad5ccb,82cdb4ee-0d5e-4da2-8c17-d16a96a4ff17,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,2f780fb3-e352-43ed-ae5b-aeac3996d37a,e333f13b-d86d-4d37-88b1-a8a8b4ca2a99,2025-04-29 16:40:25.905,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,b959254e-f89b-4627-ec2f-08da8a516fa5,a7c5a75c-3dfb-4139-ab6e-acec5f48e5dc,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,4d2b07c8-c523-440a-958b-c62f02fdba03,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-04-29 16:40:25.916,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,3138b2c0-5bce-49a8-bffa-08da4e97ae76,d13a0ff6-0aa8-4d5f-989d-2e4c8f9ed6f8,,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,bd9843fc-ae79-402b-9bd6-988b5943a9cd,f8199892-186a-4fac-9516-8db566ff57be,2025-04-29 16:40:25.916,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,9dd15d60-4949-4c3b-7b59-08da5f15924f,078eed93-d11a-4d7b-b691-08ae77076a80,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,c66a6c17-15a7-4f51-9e83-d48ca1604292,4db0da8c-9d06-42b6-806b-43711171b8c9,2025-04-29 16:40:25.972,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,6af24d2a-f026-4ec1-ad64-08dad821226c,71197b3d-46b7-449d-ad28-b9ee8fee7cee,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,9deb6068-f271-4d9a-aec0-9bb5ad8a051d,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-04-29 16:40:26.007,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,c99a2197-5084-45b2-3eab-08da0698533e,403b7729-d216-448e-a837-4f877eab0e61,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,45b8900d-0211-4e01-b6a7-a92c576b100d,733172c2-004e-439a-95b6-5aa0eb5fe1f9,2025-04-29 16:40:26.750,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,d6de722e-993e-40d8-09d6-08d9d69deb0f,d7c194a1-b75a-4aa2-9de3-83bbfe424a4d,,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,7900af12-12ed-42cb-aecc-b92fc4463b15,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-04-29 16:40:26.847,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,375b6a64-5c64-45bd-ce98-08d9f69cd155,57e1f7d0-5653-449f-922f-20133930bf34,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,532ac461-6fa7-470a-93be-e87bc42cb4d6,1859ba52-8626-4649-8ee4-e284d97b02e3,2025-04-29 16:40:26.852,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,79319062-6c5e-44ad-8503-08dac09b7fb1,3d683c99-ccb1-434a-a9f9-60330a534e68,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,959da20e-5e2a-4d1b-9d6a-1310f1b350cd,7ad7f3b1-cba4-4d89-8e2d-ae92d16f34dc,2025-04-29 16:40:26.961,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,87b95007-33a7-4900-edab-08d8d8ac778a,,b8d90eee-73bf-4426-fe78-08dad1fa46ba,71197b3d-46b7-449d-ad28-b9ee8fee7cee,,87b95007-33a7-4900-edab-08d8d8ac778a,,15bf3e3c-b42e-40b5-b460-f7e7b0101068,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-04-29 16:40:26.963,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,5b48410c-c9ff-4d53-c877-08d9f61acfa2,79b976d0-3a64-4602-8aba-c6792cbc0502,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,49b8721d-7641-4725-a3b3-c8770748831d,881d753a-5f37-4731-bd5d-ab270d407120,2025-04-29 16:40:27.028,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,29425708-9817-4648-1550-08d9dcb32055,2815976f-5d6b-4e36-9da2-dec3826f24da,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,94d6c2d0-cfee-49a2-8a97-0ad739e48ed0,d76e354b-f6fd-465d-9ab1-5c9e515e8992,2025-04-29 16:40:27.237,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,0276cd71-453d-4e03-1efb-08dacef722d5,71197b3d-46b7-449d-ad28-b9ee8fee7cee,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,61b1495f-042d-4736-80d5-75f7461b68c5,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-04-29 16:40:27.489,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,d87c9008-fd58-410b-ec2e-08da8a516fa5,a7c5a75c-3dfb-4139-ab6e-acec5f48e5dc,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,dee1dc57-22f8-4024-be08-561fa9f540f4,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-04-29 16:40:27.749,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,9321e9a7-a18c-4196-034e-08da5f5a6428,078eed93-d11a-4d7b-b691-08ae77076a80,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,950eacdc-c47f-47ea-9584-42259f29d3fd,4db0da8c-9d06-42b6-806b-43711171b8c9,2025-04-29 16:40:27.827,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,68bcdd6f-4d41-4972-527a-08d9888d8d8c,d7c194a1-b75a-4aa2-9de3-83bbfe424a4d,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,a7b832e5-7185-484f-bb98-ef95017f021e,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-04-29 16:40:27.828,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,30bd5420-7da3-43d1-09e9-08d9d6dd8efa,d0003f7c-fb85-4d14-a26e-e8c72a49b4fa,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,223cb937-1690-4fea-8f49-2e27ce2b728f,d76e354b-f6fd-465d-9ab1-5c9e515e8992,2025-04-29 16:40:27.831,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,11378b8b-c0a1-41ab-4581-08daf3bbb694,b1cef030-c8d4-42e4-b67d-39ab93c51ca2,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,926fd2ff-13c5-49df-cac8-08d853344c9f,338d37b4-12d4-4529-9d84-729e592d1752,d4771f31-881d-442a-b8dc-4bc3adf0d6ef,2025-04-29 16:40:27.951,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,a3a34423-2032-4d36-e135-08d9f69f31a8,72b4ea3f-7215-434a-9907-09b409d4a094,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,6d1930c1-9c59-4abf-adaf-847679cc4f59,aeb256b5-8a44-4302-bcee-2bca7cd57031,2025-04-29 16:40:28.162,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,7260e037-7bf5-4aef-edac-08d8d8ac778a,,9e739ac6-f585-40d1-0514-08db1a6963b6,2972c617-ee43-4e6f-bc44-984be6cd3db1,,7260e037-7bf5-4aef-edac-08d8d8ac778a,,ee84e44e-63a4-4be7-83f1-01c849d7a445,ff6733dc-0273-47e2-9320-c5a4e5b1f968,2025-04-29 16:40:28.232,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,de425de4-dd56-490e-3e13-08da0698533e,34ffe212-e3fb-4044-b74e-9cc93cddeb27,,08dad189-bd5f-461e-edb0-08d8d8ac778a,,44c345de-4b61-465a-b0eb-6f8ff7efd5c6,e1dd462d-1e6b-4274-9291-34519219b5ee,2025-04-29 16:40:28.299,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,08dad189-bd5f-461e-edb0-08d8d8ac778a,,c44d4114-b655-4ca3-6c75-08db1900a746,673cf21a-3e23-4a6f-95bd-3e78aa1576fd,,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,8a58893b-bf19-4d68-b7ab-e6b4b36a5aa6,e679f64e-59e8-4f1f-85a7-0f5674dbaebf,2025-04-29 16:40:28.300,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,a0fa4351-b809-445f-979f-08d951b830a8,,b1982be5-a423-499a-baf0-08da90c559ee,1e5b420b-e626-4fa5-a7ec-9f480ee7f9f2,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,b3bc0b0b-7c5b-4ebd-9ea7-3bc4e166e6d1,2f4dfe9b-f736-4442-90fc-3aa099fa8d0b,2025-04-29 16:40:28.731,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,926fd2ff-13c5-49df-cac8-08d853344c9f,9b5846fc-7671-4917-c565-08daae81282c,42c8d5c5-0f91-4b48-b6bf-362a3f59d6ab,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,926fd2ff-13c5-49df-cac8-08d853344c9f,32eff2cf-fb86-4d8e-a8d3-8421189b9bc1,80e458e0-92c9-42e0-8d08-ea2118aad44a,2025-04-29 16:40:28.827,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,06a8e268-203c-4803-3720-08daace8ae8a,42c8d5c5-0f91-4b48-b6bf-362a3f59d6ab,,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,b6014963-9060-4cd9-9e6f-537a34718ca6,80e458e0-92c9-42e0-8d08-ea2118aad44a,2025-04-29 16:40:28.827,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,3025eddc-512f-4431-ad65-08dad821226c,71197b3d-46b7-449d-ad28-b9ee8fee7cee,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,22efc6f8-b08b-44bc-b745-bef8f4ed7d3f,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-04-29 16:40:28.869,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,d6fb6f76-89d1-4194-591b-08daf31be04d,bb3e6865-202c-4206-be5e-4b28997e9b91,,a0fa4351-b809-445f-979f-08d951b830a8,,7781be6e-a50b-4072-90d5-b9e4f453412c,7b248912-6ae6-47eb-acae-e9753b43d04f,2025-04-29 16:40:28.920,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,91e1ac36-f706-4517-37cc-08da8be59732,1e5b420b-e626-4fa5-a7ec-9f480ee7f9f2,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,cb946608-e66d-436d-a2d4-fb031dd7cdcb,2f4dfe9b-f736-4442-90fc-3aa099fa8d0b,2025-04-29 16:40:28.963,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,4805b534-a935-4292-cb82-08db20cb12de,22e069b1-c158-4247-8b42-551702c82171,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,a1e39ac1-245b-47a8-cca1-08d82e218b0f,b9d38735-02c0-440a-8a6d-d7a276b643a5,941426f1-967b-4b9c-837b-79491fa2920b,2025-04-29 16:40:29.160,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,aaffc9e7-1cb1-4b2e-ec28-08da8a516fa5,a7c5a75c-3dfb-4139-ab6e-acec5f48e5dc,Regulier,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,ad2a6470-155a-4863-9197-23c238d033be,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-04-29 16:40:29.209,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,08dad189-bd5f-461e-edb0-08d8d8ac778a,,995b69e5-3742-4de6-e526-08daeef2629e,4d1cd921-82c8-41b6-a399-8b935930368e,,a0fa4351-b809-445f-979f-08d951b830a8,926fd2ff-13c5-49df-cac8-08d853344c9f,89ccb19a-a7d4-4211-baee-b84223010582,3a28e9c6-6c1a-4110-9576-104348848b86,2025-04-29 16:40:29.263,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,0457b41d-ccfd-4a68-3681-08daa0854035,9e290edf-32ea-4a7c-8d4d-b65fe6fa672a,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,d15ffffc-cfe8-4b82-a038-2a14b8c953b1,32d2da91-ab96-4d30-b620-9d248269c9e5,2025-04-29 16:40:29.424,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,9662cb89-9c0d-496b-f4a8-08db8daad675,b021b268-b23d-4213-8d1f-b23d75e45a7e,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,0192c75e-e340-4903-002f-08d853345263,738fa118-c4ed-4758-a2f5-5bdb0883f452,49d0e580-2902-4afe-a747-5d8889632b93,2025-04-29 16:40:29.432,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,fa86c25f-e55d-43fd-4e4d-08da9714c028,22e069b1-c158-4247-8b42-551702c82171,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,cfc12eb2-aa9b-4d64-80d2-d509f22a1ced,941426f1-967b-4b9c-837b-79491fa2920b,2025-04-29 16:40:29.788,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,c0a6a11c-93d3-4cb9-f466-08dab268ddc7,394dd466-cb52-4afb-8e95-8062e1b344c0,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,a1e39ac1-245b-47a8-cca1-08d82e218b0f,2c7fa54f-19b3-47b8-aadd-bf5e1ad840ed,d793a64a-b720-49fc-becf-ab892a2078b5,2025-04-29 16:40:29.852,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,5795de72-f7f8-4d00-84fe-08dac09b7fb1,3d683c99-ccb1-434a-a9f9-60330a534e68,,a0fa4351-b809-445f-979f-08d951b830a8,926fd2ff-13c5-49df-cac8-08d853344c9f,53ab4484-789f-4e79-98d4-a6f8e667ccf5,7ad7f3b1-cba4-4d89-8e2d-ae92d16f34dc,2025-04-29 16:40:29.891,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,f5da8d92-8c63-4b84-411f-08da893edbd5,a7c5a75c-3dfb-4139-ab6e-acec5f48e5dc,Regulier,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,ff1780e5-81e5-4edf-a80a-41f5cd2e9104,5e389044-6111-4264-89e6-eda0fa47d7d5,2025-04-29 16:40:30.719,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,ea4cd7fd-2b9d-47b4-e136-08d9f69f31a8,403b7729-d216-448e-a837-4f877eab0e61,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,289583b7-8b16-4cea-83cc-910975671e20,733172c2-004e-439a-95b6-5aa0eb5fe1f9,2025-04-29 16:40:30.727,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,e40ff660-a892-457d-3012-08d9d43ee955,d7c194a1-b75a-4aa2-9de3-83bbfe424a4d,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,dfa4c11c-891e-4767-9a85-815fc2142d01,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-04-29 16:40:30.770,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,9039f2ef-8de5-464d-8ca0-08dab7ee5e0e,3d683c99-ccb1-434a-a9f9-60330a534e68,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,ab0db67e-6e04-463b-cac7-08d853344c9f,25d6346b-1357-41d1-88e4-1882cda930d7,7ad7f3b1-cba4-4d89-8e2d-ae92d16f34dc,2025-04-29 16:40:30.823,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,be9ddaea-963a-46a4-0cfa-08dac1768a6f,2be88000-6d01-445f-9ed6-74295016ed2e,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,0192c75e-e340-4903-002f-08d853345263,2195344e-7a75-4e77-a476-4314be1e5610,0fcf3834-1270-41ce-89e5-bb69665ddec0,2025-04-29 16:40:30.827,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,78b98a66-baad-45f6-698d-08dbc7748ac7,dafd2996-6146-4217-9f88-1661ae148e75,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,54e26f3a-a105-4b4c-bc19-0615b9a8d41b,f24154fd-5f45-4ef2-9248-ef061e248541,2025-04-29 16:40:30.971,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,26918832-7741-4b02-d42f-08da3321ad74,d13a0ff6-0aa8-4d5f-989d-2e4c8f9ed6f8,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,63782493-5797-4cd5-aac9-35fc3bfd6744,f8199892-186a-4fac-9516-8db566ff57be,2025-04-29 16:40:31.039,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,87b95007-33a7-4900-edab-08d8d8ac778a,,f66304a7-612f-4da7-ae56-08db042d318c,6911aff8-2efa-44da-831e-e556343e83cd,,87b95007-33a7-4900-edab-08d8d8ac778a,fd8cc691-d0a7-479c-a523-08da5296578b,20d87c6b-a945-473a-ad82-8d4130da2501,26705253-e075-4c66-8a87-ae15689d620a,2025-04-29 16:40:31.046,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,5b97a780-cfe0-4ea4-0535-08db1a6963b6,333d5ded-e573-46dd-b73f-a9cfaa7b05da,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,926fd2ff-13c5-49df-cac8-08d853344c9f,a840ee49-c55b-4089-a323-9f1c4a536ac9,525b7d45-254b-4d2d-bfbe-ada0707c660f,2025-04-29 16:40:31.158,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,5dce9919-45ee-4be5-ce95-08d9f69cd155,79b976d0-3a64-4602-8aba-c6792cbc0502,Regulier,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,043fbbc9-07c6-414b-9997-77dc39685930,881d753a-5f37-4731-bd5d-ab270d407120,2025-04-29 16:40:31.219,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,08dad189-bd5f-461e-edb0-08d8d8ac778a,,6133c9ed-f7f6-478e-60de-08db64403b17,440db19b-b51d-4e02-9793-df1c1fdc7c2c,,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,ab036bc0-8428-4dc7-8adb-edefafb051ef,6eca45f6-d417-4f1b-93da-c59eec297e44,2025-04-29 16:40:31.327,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,170d1999-2f63-4706-4f57-08dac3c051f8,22e069b1-c158-4247-8b42-551702c82171,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,9b38c026-9528-4d1c-a916-62028020150c,941426f1-967b-4b9c-837b-79491fa2920b,2025-04-29 16:40:31.803,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,47f82b5e-f9c6-4601-3e36-08dacef47030,71197b3d-46b7-449d-ad28-b9ee8fee7cee,,cdffb3de-a3d8-425c-edaf-08d8d8ac778a,,4820054a-e622-42d0-88eb-0522252a47ea,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-04-29 16:40:31.845,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,,12ca1c30-7d40-4f62-c344-08daf2e55f0d,adb74328-f578-48a9-8f91-f3bba15a31b1,Regulier,2435c36d-ca8c-4ae2-edaa-08d8d8ac778a,a9ba03a7-4a4a-41c7-e432-08d86b7a7b13,ee8f4ff9-3da1-4853-ba8b-80cc5f4f5768,5492eeab-c947-4efa-aaac-3d8f97d78889,2025-04-29 16:40:31.849,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,a7882a95-91ab-444d-68ab-08d9bbc2f97b,d7c194a1-b75a-4aa2-9de3-83bbfe424a4d,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,28a1d54b-4f6b-447c-b965-1797189f88df,6baecefe-4bc6-4daa-bea3-bbab83bee9eb,2025-04-29 16:40:32.094,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,61f4ccde-179d-434a-243e-08d9da96cda9,d0003f7c-fb85-4d14-a26e-e8c72a49b4fa,,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,06712d14-6987-4217-bcc7-8d1a4af9b994,d76e354b-f6fd-465d-9ab1-5c9e515e8992,2025-04-29 16:40:32.142,insert,false
631e3e17-c434-e711-aeae-6c3be516ae03,c1c05d3e-90c9-46ed-eda9-08d8d8ac778a,,ad6cc7e0-a464-4272-6d15-08db1900a746,333d5ded-e573-46dd-b73f-a9cfaa7b05da,Regulier,a0fa4351-b809-445f-979f-08d951b830a8,de7db2b1-9bd8-42f5-cac6-08d853344c9f,430cfdfc-1411-4dd3-aadd-ec88b9da0c27,525b7d45-254b-4d2d-bfbe-ada0707c660f,2025-04-29 16:40:32.196,insert,false
